"id_cliente","compras_online","compras_locales","productos_online","productos_locales","servicios_comprados","gasto_online","gasto_local","fecha_ultima_compra_online","fecha_ultima_compra_local","dias_desde_ultima_compra_online","dias_desde_ultima_compra_local","cliente_sin_compras","producto_preferido","categoria_preferida","marca_preferida","presentacion_preferida","servicio_preferido"
"5e68bb8d-3fe9-4c01-a10a-3c6aa6803acd",7,9,30,24,24,9433.00,7720.00,"2026-05-31","2026-06-02",52,50,0,"Silk System Shine 125ml","Tratamiento capilar","AVYNA","125ml","Corte de Cabello Dama"
"5f010e37-ea0f-4654-bcd3-749a5799e23c",2,1,9,2,2,2412.00,600.00,"2026-01-25","2024-09-27",178,663,0,"Shampoo Negro Leclat","Shampoo","LECLAT","Única","Corte de Cabello Dama"
"5f52565a-4ea0-4850-aabb-ab4cc4044171",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"5f59c77f-b686-4238-8903-857e159dc522",2,3,7,8,8,2471.50,3377.50,"2026-04-23","2026-04-04",90,109,0,"02 Fit Me Tint","Tratamiento capilar","AVYNA","Única","Botox Capilar"
"5f5f7010-5c2a-4e03-b2e5-b21100598fd1",1,1,4,2,2,1390.00,1005.00,"2026-07-15","2026-07-06",7,16,0,"Mashera Di Agave","Shampoo","AVYNA","500ml","Botox Capilar"
"605a0da3-3517-4700-9e4a-2072ecb632eb",2,1,9,1,1,3270.00,175.75,"2025-10-17","2025-01-15",278,553,0,"Fluido Fps 50 Luminous Anti-Manchas","Cuidado facial","NIVEA","Única","Depilaciones Cera y Navaja"
"605b8280-dd64-4848-b457-7a31df39466a",1,1,2,3,3,989.00,960.00,"2026-07-16","2026-07-08",6,14,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"606ffedb-8be2-4897-9468-483abf747aff",1,0,2,0,0,1209.00,0.00,"2026-07-05","Sin compra local",17,-1,0,"Finale-X ÁCIDO GLIOXILICO","Tratamiento capilar","AVYNA","200ml","No compró servicios"
"60943621-4c23-4a50-97a8-4cb47e5e5109",7,9,33,22,22,8323.50,5980.50,"2026-06-19","2026-06-04",33,48,0,"Serum Luminous Anti-Manchas Nivea","Cuidado facial","AVYNA","Única","Corte de Cabello Dama"
"60e728c6-dd8f-4c84-9f2b-26cf4b8d5df2",2,1,5,1,1,1758.00,280.00,"2026-02-25","2024-10-15",147,645,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Depilaciones Cera y Navaja"
"610de38f-9935-43a2-9495-57999471c582",1,0,4,0,0,1320.00,0.00,"2026-06-29","Sin compra local",23,-1,0,"320 Honey Base Matte 30H","Maquillaje","MAYBELLINE","30ml","No compró servicios"
"6115f5c7-7f38-4486-a2b4-65ce968f60e6",2,1,6,2,2,1949.00,1025.00,"2026-02-15","2025-06-15",157,402,0,"Platina Shampoo Negro 400ml","Shampoo","NEURONE","400ml","Botox Capilar"
"613d1718-dbb8-4b01-a9d6-6cbfb081cbe2",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"61b19175-d90a-40b5-9dab-d3b1cd45f609",1,1,2,2,2,773.50,674.50,"2026-06-21","2026-06-06",31,46,0,"Xtiling Mousse","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"61cc7644-905b-48e6-aed4-af26f7b72ed5",7,3,37,7,7,10050.50,2245.00,"2026-06-30","2026-03-07",22,137,0,"120 Artist Matte Ink","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"61d8b5b1-7608-4d05-a565-76569f7ea99c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6204813e-b729-43f7-be94-5de8b98a5d3f",2,1,5,1,1,1888.00,350.00,"2026-03-03","2025-09-10",141,315,0,"Riconstruttore Argan","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"620e3ec1-09ae-492f-93ca-2e464ba56b8b",2,1,6,3,3,2449.00,1467.75,"2026-03-23","2025-04-05",121,473,0,"Riconstruttore Di Goji","Tratamiento capilar","AVYNA","250ml","Botox Capilar"
"621c3fa4-3220-4697-a6b9-3d0a7bf68931",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6269fa7f-8197-4d6c-9429-5a4cb46f5f37",12,9,113,21,21,45199.50,6451.25,"2026-06-13","2026-06-08",39,44,0,"Gel Extra Forte","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"62ab8c5e-124f-4b61-9a37-7dbcb403c736",1,1,5,2,2,1440.00,622.25,"2026-07-11","2026-07-02",11,20,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","Corte de Cabello Dama"
"62c4679e-3786-464b-b2cc-710d861c8e29",1,1,3,4,4,1009.00,1007.00,"2026-06-19","2026-05-31",33,52,0,"Shampoo Solido Ialuronico","Shampoo","AVYNA","Sin tamaño","Depilaciones Cera y Navaja"
"6304bf03-ee8f-4adb-9e27-08ed42455cd0",2,1,7,3,3,2790.00,1100.00,"2026-05-08","2025-09-02",75,323,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"63265953-9daa-4087-b4a9-10d18b412196",7,4,24,9,9,8724.00,2946.00,"2026-06-22","2025-12-07",30,227,0,"Thermo Dual 200ml","Protector térmico","AVYNA","200ml","Corte de Cabello Dama"
"6344eff8-7d72-49b9-b684-5fbd3ff790cf",2,3,5,6,6,1528.00,2186.00,"2025-12-02","2025-12-04",232,230,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"6367c8bb-9b5f-4694-b19c-4514407585bf",2,1,6,3,3,1758.00,765.00,"2026-01-23","2025-02-19",180,518,0,"10 Current Mood Teddy Tint","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"63d7424f-9e18-4b7d-aace-ad323f4ea0be",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"640f092d-ef3a-48d2-bf19-58ae620cbe5b",1,1,3,2,2,1079.00,558.00,"2026-06-19","2026-06-10",33,42,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"642fd3b0-dd94-4a7c-ad69-1b76fe2a77fd",7,9,37,21,21,9660.00,5210.50,"2026-06-15","2026-06-27",37,25,0,"Agua Micelar Garnier","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"6476290f-608c-414c-b86d-8056ffbcbc56",7,8,31,18,18,9301.00,6767.00,"2026-05-14","2026-05-06",69,77,0,"Shampoo Solido Ialuronico","Tratamiento capilar","AVYNA","Sin tamaño","Corte de Cabello Dama"
"64e331c1-4fda-4cec-a426-ab9eb8c6bbc5",2,4,3,7,7,959.00,2402.50,"2026-03-24","2026-03-11",120,133,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"654d776a-e160-4468-b1ab-ce7717d764d3",1,1,5,2,2,1270.00,500.00,"2026-06-25","2026-06-07",27,45,0,"20 Pionner Matte Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"659e579a-4c00-42eb-992c-b81ccf5697e7",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"65b2a58d-f284-4c3c-a8c6-123a20bbf00e",7,11,35,24,24,11665.50,8331.25,"2026-06-18","2026-06-30",34,22,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"65e39b51-92af-406e-b8ee-25132236ee5d",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"65ebba56-c203-4aba-8e7f-70e6c72e6f8b",7,8,38,21,21,9361.50,4954.50,"2026-07-10","2026-07-13",12,9,0,"140 Light Tan Base Matte Ink","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"6601fe0d-c586-4e16-ab65-d1a6afaef5cd",12,16,87,44,44,38338.00,15753.25,"2026-06-29","2026-07-05",23,17,0,"Fluido Di Argan","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"668ac8cf-248c-4589-aff3-be5a7d149f45",12,15,84,44,44,38201.50,17678.75,"2026-06-05","2026-05-25",47,58,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"66bb4f88-1e81-42c1-af04-bea4eec58f38",2,1,9,1,1,2549.00,189.00,"2026-01-30","2024-09-08",173,682,0,"Agua Micelar Jelly Purificante","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"67074426-f9af-4dac-95af-48d97852ed37",12,8,107,18,18,43082.50,6138.50,"2026-05-29","2025-09-23",54,302,0,"03 Fit Me Tint","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"670b1b77-c4b9-4da0-b6d9-bece6ea2350f",7,4,26,10,10,9624.00,4530.00,"2026-05-07","2026-04-22",76,91,0,"Pozione 10","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"67a77db7-8e6c-4eb8-886f-73f182e98348",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"68b99fa5-9d0b-4224-8e44-98ffd27c216a",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"68c45341-bded-457e-8a37-127202da3981",7,3,36,4,4,9133.00,1075.00,"2026-06-13","2025-05-12",39,436,0,"65 Seductress Matte Ink","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"68dab128-1161-45c3-8887-693048af8528",1,0,4,0,0,1520.00,0.00,"2026-06-17","Sin compra local",35,-1,0,"Lumina Shampoo 300ml Tec Italy","Shampoo","TEC ITALY","300ml","No compró servicios"
"69ddfcf5-a0b1-4406-bd53-df3e52205800",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6a0360d7-ba80-4bdf-8173-a9465b86c2ea",7,9,39,21,21,10080.50,5141.50,"2026-06-08","2026-06-15",44,37,0,"Fluido Fps 50 Luminous Anti-Manchas","Cuidado facial","AVYNA","Única","Depilaciones Cera y Navaja"
"6a0a7900-b7ec-4f00-8f45-b1b02b2e8192",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6a757b6e-be91-4bb4-8bfe-e1b25d335eef",1,1,4,1,1,1590.00,330.00,"2026-07-09","2026-07-09",13,13,0,"Protector Termico Leclat","Protector térmico","LECLAT","380ml","Corte de Cabello Dama"
"6ad53ebd-b404-41b8-ada0-7a905eab9aad",2,2,4,3,3,1818.00,710.00,"2026-05-10","2025-12-01",73,233,0,"Finale Ialuronico Rellenador Capilar","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"6b72f1ac-c0b7-45a4-b5e3-3c27f2a3e5cd",1,0,3,0,0,633.50,0.00,"2026-07-11","Sin compra local",11,-1,0,"020 Sand Sable Fit Me Corrector","Maquillaje","MAYBELLINE","Única","No compró servicios"
"6ba108b7-b738-4ccb-8018-4ea2f5db4ce4",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6bb73878-8f6e-465e-9782-172eab61fff9",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6c052dc6-1775-4866-b4aa-beeaedcf61d2",12,8,108,19,19,45823.50,6206.50,"2026-07-05","2025-09-25",17,300,0,"140 Light Tan Base Matte Ink","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"6c057ae9-9fb2-4610-823d-0d238c7da587",7,4,35,8,8,8703.50,2116.50,"2026-06-23","2025-08-18",29,338,0,"Desmaquillante Mk","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"6c0a5c80-fd8c-4264-9c17-2c610308c492",2,2,4,4,4,1658.00,1565.00,"2026-03-04","2025-12-01",140,233,0,"Bifasico Di Agave","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"6c22a846-cb17-4a57-ac89-ac5d60502438",1,1,2,2,2,629.00,530.00,"2026-07-17","2026-06-30",5,22,0,"Mashera Solido Ialuronico","Tratamiento capilar","AVYNA","Sin tamaño","Depilaciones Cera y Navaja"
"6c308d2b-26b7-45ce-8306-ae4ee84d707c",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6c432add-e6ce-401a-b470-5d450ab39439",2,3,9,7,7,2949.00,2115.00,"2026-04-18","2026-04-01",95,112,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"6c46c868-e05c-4bb4-a942-823f4e0be380",12,18,89,44,44,45347.50,20404.00,"2026-06-02","2026-06-23",50,29,0,"Curless Protector De Calor 300ml","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"6c6e12ee-99e0-429e-81a0-74265f961abb",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6d9f56e2-41e2-4084-a567-20eabf521d2e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6da99131-aaed-41ba-8c3a-ff6b0484d120",2,1,4,1,1,2071.50,665.00,"2026-06-19","2026-03-12",33,132,0,"Finale-X ÁCIDO GLIOXILICO","Tratamiento capilar","AVYNA","200ml","Botox Capilar"
"6dac48c1-411c-4556-8ce8-b6f7ef172339",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"6ddacb95-a3d1-45f2-adb4-da0a325287c6",2,1,8,1,1,2199.00,185.00,"2026-01-04","2025-05-27",199,421,0,"Agua Micelar Garnier","Cuidado facial","GARNIER","Única","Depilaciones Cera y Navaja"
"6ddc763b-2f05-4ce5-b26d-0eea384baca9",7,3,31,7,7,9594.00,2403.00,"2026-07-10","2026-01-08",12,195,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"6df05c0b-4e31-40ca-b80a-0f23491a9245",2,2,5,5,5,2195.00,2080.00,"2026-05-21","2025-08-16",62,340,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"6ec21b6b-87db-46aa-a685-c392b90a8d2d",1,0,2,0,0,709.00,0.00,"2026-06-22","Sin compra local",30,-1,0,"Xtra Fixx Gel 300ml","Producto de peinado","NBC","300ml","No compró servicios"
"6ec51202-3ee2-41c9-8a58-313760f4231f",1,1,4,2,2,1490.00,532.00,"2026-06-26","2026-06-27",26,25,0,"Desmaquillante Mk","Cuidado facial","MARY KAY","Única","Depilaciones Cera y Navaja"
"6f391097-f0fe-4043-b501-a81d4650e48b",7,3,27,5,5,8796.50,1606.50,"2026-06-29","2025-09-09",23,316,0,"Silk System Shine 60ml","Tratamiento capilar","TEC ITALY","60ml","Corte de Cabello Dama"
"6f6e8226-e5fd-4c1e-bf64-df69d98125b3",1,0,3,0,0,1179.00,0.00,"2026-07-15","Sin compra local",7,-1,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","500ml","No compró servicios"
"700552c8-3796-4e40-960b-d4810add37ea",2,1,6,1,1,2180.00,304.00,"2025-12-30","2025-05-27",204,421,0,"Mashera Di Argan","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"7034310c-001f-4c61-81da-494df1180da8",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"7047bc49-3331-4857-9e0b-d6a2e667b3a0",7,3,27,8,8,10005.50,2860.00,"2026-05-19","2025-01-25",64,543,0,"Silk System Shine 125ml","Tratamiento capilar","AVYNA","125ml","Corte de Cabello Dama"
"705610da-615d-4786-b347-969f5ec80a30",7,9,33,18,18,9974.50,5660.00,"2026-05-02","2026-06-12",81,40,0,"Xtyling Curly","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"706f683d-2f15-47ae-9702-2e190817959e",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"70b5cc90-ee36-4839-9ba0-8c47d34eca97",12,9,82,21,21,39717.00,6887.00,"2026-06-14","2025-08-10",38,346,0,"Silk System Shine 300ml","Tratamiento capilar","TEC ITALY","300ml","Corte de Cabello Dama"
"70bc2e08-e14f-41bb-9ce6-a35471280046",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"70f47b07-dceb-4024-bc2f-159adac81fb6",2,2,5,2,2,1958.00,625.00,"2026-06-04","2025-12-20",48,214,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Depilaciones Cera y Navaja"
"7100dd95-7637-4e29-b6b8-8b82a8a2a044",12,14,90,43,43,39023.50,15281.75,"2026-07-02","2026-07-04",20,18,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"7107ce7e-f2ba-4e69-9b7a-7c61fa546657",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"710ef302-d7c1-4ccb-976b-9a133bf5c539",2,3,8,6,6,2319.00,1575.00,"2026-01-27","2026-01-17",176,186,0,"10 Current Mood Teddy Tint","Maquillaje","MAYBELLINE","Única","Depilaciones Cera y Navaja"
"715d0d91-f55a-4cf7-a5dd-3c7569219b20",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"71f2866e-ab5d-46d1-b5ac-dbbce2c7630d",2,3,5,9,9,2028.00,2863.50,"2026-04-13","2026-04-21",100,92,0,"Riconstruttore Argan","Tratamiento capilar","AVYNA","250ml","Corte de Cabello Dama"
"72b5d685-3f34-4883-ade1-9df548cfa399",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"72d3870f-b197-473a-9aae-48176b57c499",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"73010b34-e36d-4206-96f4-1441e3df6f47",2,3,6,7,7,2318.00,2283.00,"2026-04-06","2026-04-11",107,102,0,"Thermo Dual 200ml","Protector térmico","AVYNA","200ml","Corte de Cabello Dama"
"734b5de4-84de-4030-8647-7779f7667a07",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"734e64ff-5a71-4e85-a212-a230f3861411",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"735f8043-a54f-4f05-9335-ae8d5807d5f3",2,4,8,10,10,2576.00,3614.00,"2026-05-23","2026-06-01",60,51,0,"Mashera Ialuronico","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"737dcb7d-6746-4ea4-a41c-cef477d091ad",7,3,31,10,10,10607.00,4024.00,"2026-06-25","2025-12-11",27,223,0,"Fiber Paste/Cera Fibrosa","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"73b137d8-2a21-4340-a1c0-c9b9ee402085",7,3,39,9,9,9522.00,1901.00,"2026-05-05","2025-02-24",78,513,0,"312 Golden Base 30H","Maquillaje","MAYBELLINE","30ml","Depilaciones Cera y Navaja"
"7409cbb3-a676-45de-ade2-6d92618126df",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"740d1993-b2c5-4138-b73f-417f1108089e",7,3,31,7,7,9143.00,2381.00,"2026-06-12","2025-10-29",40,266,0,"Bifasico Di Goji","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"74c71498-950f-47ba-bd36-857c5130b009",7,3,31,7,7,9246.50,2096.75,"2026-07-05","2026-03-08",17,136,0,"Dark Brunette Gel Voluminizador Para Cejas","Maquillaje","MAYBELLINE","Única","Corte de Cabello Dama"
"75883a19-87fa-4e40-a4bc-64f7e0952029",7,9,25,26,26,9490.50,9846.75,"2026-06-15","2026-06-06",37,46,0,"Mashera Di Agave","Tratamiento capilar","AVYNA","1L","Corte de Cabello Dama"
"758eeccb-fb12-4adf-9370-99809a248fa7",2,4,8,5,5,2511.00,1663.75,"2025-12-25","2026-01-09",209,194,0,"Gel Extra Forte","Producto de peinado","AVYNA","100ml","Corte de Cabello Dama"
"75d9db76-7ab8-472e-a5c9-37bc1a5c06cf",7,9,23,20,20,7806.00,7249.00,"2026-06-19","2026-06-07",33,45,0,"Gel Extra Forte","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"75eb0fc7-d935-4bed-91a0-a0e3992ebc92",2,1,4,2,2,1393.50,700.00,"2026-02-03","2024-11-14",169,615,0,"Mashera Ialuronico","Protector térmico","AVYNA","250ml","Corte de Cabello Dama"
"76095f8b-beb3-4d64-a23a-ded0078990c2",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"762fdb03-db29-494c-89b9-82b91c857a90",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"76472fa0-72c4-4302-a6a2-a875621e2e51",2,2,8,4,4,2596.00,1395.00,"2026-02-13","2026-03-03",159,141,0,"Chocolatto Tatamiento Intensivo","Tratamiento capilar","CHOCOLATTO","250ml","Corte de Cabello Dama"
"7648ae7e-043b-49bb-9c2c-718949425873",2,1,7,1,1,2729.00,335.00,"2026-03-21","2025-09-04",123,321,0,"Finale-X ÁCIDO GLIOXILICO","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"770e1570-a8d7-41aa-8ed3-222b14e664a3",12,15,106,42,42,51808.50,17626.75,"2026-06-05","2026-05-24",47,59,0,"Fluido Ialuronico","Tratamiento capilar","AVYNA","100ml","Corte de Cabello Dama"
"775ee969-a7c0-4c14-9d07-4a44990615e6",2,1,9,2,2,3370.00,895.00,"2026-05-01","2025-10-26",82,269,0,"Pozione Booster","Tratamiento capilar","AVYNA","300ml","Botox Capilar"
"77892d98-626e-46f0-9ce9-5a579a8c0093",2,1,7,3,3,1941.00,800.00,"2026-01-15","2024-09-14",188,676,0,"Finale Ialuronico Rellenador Capilar","Tratamiento capilar","AVYNA","200ml","Corte de Cabello Dama"
"77b6ffe4-c5fa-4706-84cf-226ad63ad7a1",2,1,6,3,3,2592.00,1655.00,"2026-05-11","2025-12-22",72,212,0,"Fluido Ialuronico","Shampoo","AVYNA","100ml","Botox Capilar"
"77e02d7c-f25b-46d9-9858-f283ab3f7341",0,0,0,0,0,0.00,0.00,"Sin compra online","Sin compra local",-1,-1,1,"Sin compras","Sin compras","Sin compras","Sin compras","Sin compras"
"7873066a-dcec-4815-93f5-555172c8af24",2,5,7,9,9,2660.00,2950.00,"2026-04-21","2026-05-01",92,82,0,"Shampoo Di Agave","Tratamiento capilar","AVYNA","250ml","Depilaciones Cera y Navaja"
"78898da3-f61b-4e92-a11c-606651e8d120",2,1,7,3,3,2409.00,930.00,"2026-03-09","2024-11-10",135,619,0,"The Falsies SURREAL Mascara De Pest...","Maquillaje","AVYNA","Única","Corte de Cabello Dama"
"7892d05d-3c77-4a68-a21e-43b5ceb4a33f",12,8,89,20,20,41824.00,6712.00,"2026-06-21","2025-09-24",31,301,0,"Liss Di Lino","Tratamiento capilar","AVYNA","150ml","Corte de Cabello Dama"
"78dcb118-e40e-4c59-98e6-b70d8e2ed07a",2,1,4,4,4,1730.00,1420.00,"2026-06-11","2025-10-14",41,281,0,"Xtiling Mousse","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"78f9f60b-b9b7-4ef1-aedb-dbae4f8401dc",12,8,102,17,17,48907.50,7640.00,"2026-06-01","2025-08-29",51,327,0,"Gel Extra Forte","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"7a6af266-76d6-478c-ad83-4b570429efe5",0,3,0,3,3,0.00,1055.00,"Sin compra online","2026-07-19",-1,3,0,"Shampoo Abbondanza","Shampoo","AVYNA","1000ml","Corte de Cabello Dama"
"7b759225-6008-4535-aa00-828a1be4021e",7,9,28,18,18,8939.50,6690.50,"2026-07-11","2026-07-15",11,7,0,"Xtra Fixx Gel 300ml","Producto de peinado","AVYNA","300ml","Corte de Cabello Dama"
"7bb777d5-9e09-4b81-a3f6-8a4da04f0775",12,15,80,41,41,40223.00,14761.75,"2026-06-24","2026-06-07",28,45,0,"Silk System Shine 300ml","Tratamiento capilar","AVYNA","300ml","Corte de Cabello Dama"
"7bed7997-25e2-4123-a722-fca6ba0def78",1,1,1,1,1,439.00,340.00,"2026-07-08","2026-07-20",14,2,0,"Mashera Di Goji","Tratamiento capilar","AVYNA","500ml","Corte de Cabello Dama"
"7c0dd5ab-11eb-484d-a47e-424e2f3770c8",1,1,6,1,1,1109.00,275.00,"2026-07-08","2026-06-21",14,31,0,"Espresso Mk Sombras","Maquillaje","MARY KAY","Única","Depilaciones Cera y Navaja"
"7c3cfe10-a90c-4356-803d-442124f9413f",7,9,32,22,22,10381.00,8027.50,"2026-06-21","2026-07-13",31,9,0,"128 Warm Nude Base Matte 30h","Tratamiento capilar","AVYNA","30ml","Corte de Cabello Dama"
"7cb4a382-41ff-46e7-a962-06c3785cb361",12,14,89,42,42,43496.50,18961.75,"2026-06-26","2026-06-21",26,31,0,"Shampoo Ialuronico","Tratamiento capilar","AVYNA","1000ml","Corte de Cabello Dama"
"7ccd8dea-4122-47f8-b61e-0672f7bcf40d",1,1,2,2,2,669.00,541.50,"2026-07-19","2026-07-20",3,2,0,"Cera 4x4 Telaraña","Producto de peinado","LECLAT","Única","Depilaciones Cera y Navaja"
"7cfba60b-73e3-4e3d-8921-8f6d9484dbf6",12,8,108,18,18,46920.50,7758.50,"2026-07-04","2025-08-20",18,336,0,"Curless Protector De Calor 300ml","Protector térmico","NBC","300ml","Corte de Cabello Dama"
